,tamcel,nodos,grado,smallworldness,beta,mean-sw,stdev-sw,sw-min,sw-max,swdiff,absswdiff
226,54,941,8.96493092455,37.8707761835,0.7,2.57980098149,0.202304590089,2.2138935511,2.88539278724,35.290975202,35.290975202
227,54,941,8.96493092455,37.8707761835,0.8,1.34195084915,0.208286979618,1.0781318776,1.919279591,36.5288253343,36.5288253343
228,54,941,8.96493092455,37.8707761835,0.9,0.899410812825,0.0806046759941,0.755295991107,1.08121736472,36.9713653706,36.9713653706
229,54,941,8.96493092455,37.8707761835,1.0,0.814732219671,0.124011355637,0.618887383325,1.15065128427,37.0560439638,37.0560439638
230,56,878,9.37585421412,30.8074199049,0.1,34.2962002991,0.231777409599,33.8399943925,34.6740019279,-3.48878039418,3.48878039418
231,56,878,9.37585421412,30.8074199049,0.2,28.433852878,0.614489035604,27.5452773797,29.7695847962,2.37356702685,2.37356702685
232,56,878,9.37585421412,30.8074199049,0.3,20.8721974253,0.614020963574,19.847687652,21.9470205917,9.93522247954,9.93522247954
233,56,878,9.37585421412,30.8074199049,0.4,13.9260376681,0.497036360176,13.1661237547,14.9653519645,16.8813822368,16.8813822368
234,56,878,9.37585421412,30.8074199049,0.5,8.61269255194,0.367682662235,7.90098849894,9.14804061781,22.1947273529,22.1947273529
235,56,878,9.37585421412,30.8074199049,0.6,4.84907294927,0.336488779707,4.37161667148,5.69437149387,25.9583469556,25.9583469556
236,56,878,9.37585421412,30.8074199049,0.7,2.54238107424,0.228086089786,2.06666133228,3.00616454752,28.2650388306,28.2650388306
237,56,878,9.37585421412,30.8074199049,0.8,1.30600869061,0.118976909912,1.09655812238,1.52515721332,29.5014112143,29.5014112143
238,56,878,9.37585421412,30.8074199049,0.9,0.866049062833,0.114687083742,0.714280659683,1.06839916801,29.941370842,29.941370842
239,56,878,9.37585421412,30.8074199049,1.0,0.829045102527,0.121589203097,0.659438070316,1.01094211886,29.9783748024,29.9783748024
240,58,829,9.54885404101,30.2719459533,0.1,27.6698777024,0.137178206416,27.4139192405,27.9105496752,2.60206825085,2.60206825085
241,58,829,9.54885404101,30.2719459533,0.2,22.5826826227,0.376931496819,21.7661076621,23.2994648467,7.68926333054,7.68926333054
242,58,829,9.54885404101,30.2719459533,0.3,16.2499082761,0.544205569927,15.2079751915,17.4819708185,14.0220376772,14.0220376772
243,58,829,9.54885404101,30.2719459533,0.4,10.8341505885,0.437608823597,9.90000877118,11.6863182031,19.4377953647,19.4377953647
244,58,829,9.54885404101,30.2719459533,0.5,6.78403450415,0.245810161917,6.3880283583,7.14158845323,23.4879114491,23.4879114491
245,58,829,9.54885404101,30.2719459533,0.6,3.88856673542,0.149503513529,3.65464018941,4.2114331206,26.3833792178,26.3833792178
246,58,829,9.54885404101,30.2719459533,0.7,2.09872087918,0.130317184431,1.90050602378,2.39295461454,28.1732250741,28.1732250741
247,58,829,9.54885404101,30.2719459533,0.8,1.1785260552,0.0914494363566,1.00830414265,1.35329105017,29.0934198981,29.0934198981
248,58,829,9.54885404101,30.2719459533,0.9,0.852725280723,0.0627531626363,0.725643603379,0.937615295572,29.4192206725,29.4192206725
249,58,829,9.54885404101,30.2719459533,1.0,0.832101345864,0.0651079169319,0.724036067375,0.967908223248,29.4398446074,29.4398446074
250,60,792,9.7398989899,29.8031345642,0.1,26.4876247264,0.159517739663,26.1035571257,26.7567813171,3.31550983774,3.31550983774
251,60,792,9.7398989899,29.8031345642,0.2,21.5165065671,0.418019355929,20.6153700333,22.2422533144,8.28662799703,8.28662799703
252,60,792,9.7398989899,29.8031345642,0.3,15.5313502681,0.513571765064,14.5119091666,16.5308747662,14.2717842961,14.2717842961
253,60,792,9.7398989899,29.8031345642,0.4,10.4757881506,0.445062786715,9.59026344845,11.6140837463,19.3273464136,19.3273464136
254,60,792,9.7398989899,29.8031345642,0.5,6.47179355064,0.342355232238,5.97884739697,7.24634607978,23.3313410135,23.3313410135
255,60,792,9.7398989899,29.8031345642,0.6,3.79204185641,0.232083192345,3.37930058739,4.36331745674,26.0110927078,26.0110927078
256,60,792,9.7398989899,29.8031345642,0.7,2.07011842253,0.115964662129,1.82610446051,2.23332392825,27.7330161417,27.7330161417
257,60,792,9.7398989899,29.8031345642,0.8,1.1933640132,0.0832693349029,1.05324960667,1.3755422672,28.609770551,28.609770551
258,60,792,9.7398989899,29.8031345642,0.9,0.847302836951,0.0515898866323,0.734515581082,0.947877340332,28.9558317272,28.9558317272
259,60,792,9.7398989899,29.8031345642,1.0,0.851808112348,0.0730266508271,0.671721956712,0.941619108758,28.9513264518,28.9513264518
260,62,748,10.7219251337,24.5299260961,0.1,24.9927330331,0.22505936556,24.6346909956,25.4607053585,-0.462806937074,0.462806937074
261,62,748,10.7219251337,24.5299260961,0.2,20.288203939,0.385405352026,19.5931629646,20.9329187858,4.24172215708,4.24172215708
262,62,748,10.7219251337,24.5299260961,0.3,14.6843981045,0.415640444751,13.925330456,15.6417219544,9.84552799152,9.84552799152
263,62,748,10.7219251337,24.5299260961,0.4,9.9410017678,0.491623291648,9.2117910508,10.7703228278,14.5889243283,14.5889243283
264,62,748,10.7219251337,24.5299260961,0.5,6.19760554145,0.286712177395,5.46332174394,6.66017249612,18.3323205546,18.3323205546
265,62,748,10.7219251337,24.5299260961,0.6,3.59638445916,0.24314896289,3.218806463,4.10727700157,20.9335416369,20.9335416369
266,62,748,10.7219251337,24.5299260961,0.7,1.99835695705,0.13711057502,1.8276023338,2.32618219276,22.531569139,22.531569139
267,62,748,10.7219251337,24.5299260961,0.8,1.15774628768,0.0822960735687,1.03322781195,1.30487682854,23.3721798084,23.3721798084
268,62,748,10.7219251337,24.5299260961,0.9,0.894718866703,0.0696743001401,0.714387884597,0.99863210447,23.6352072294,23.6352072294
269,62,748,10.7219251337,24.5299260961,1.0,0.850348536019,0.0525035592394,0.752793868571,0.951730601929,23.67957756,23.67957756
270,64,698,10.2693409742,23.8375428139,0.1,23.3821654867,0.204124543203,22.8407820153,23.766993444,0.455377327232,0.455377327232
271,64,698,10.2693409742,23.8375428139,0.2,18.9912937174,0.423357845512,18.2647447407,19.884272538,4.84624909646,4.84624909646
272,64,698,10.2693409742,23.8375428139,0.3,13.8251530255,0.259626870261,13.2680016532,14.371533286,10.0123897884,10.0123897884
273,64,698,10.2693409742,23.8375428139,0.4,9.32828613342,0.29613828411,8.89363442713,9.9210418453,14.5092566805,14.5092566805
274,64,698,10.2693409742,23.8375428139,0.5,5.7618687763,0.279827206481,5.38047135003,6.36408221714,18.0756740376,18.0756740376
275,64,698,10.2693409742,23.8375428139,0.6,3.36303778046,0.233663024804,2.93473085201,3.84472517122,20.4745050334,20.4745050334
276,64,698,10.2693409742,23.8375428139,0.7,1.88831139031,0.12482802863,1.65994418861,2.22531876303,21.9492314236,21.9492314236
277,64,698,10.2693409742,23.8375428139,0.8,1.12519077687,0.0829000164338,0.911862870067,1.29954807476,22.712352037,22.712352037
278,64,698,10.2693409742,23.8375428139,0.9,0.85834204022,0.0692950742982,0.696133391369,1.00735603436,22.9792007737,22.9792007737
279,64,698,10.2693409742,23.8375428139,1.0,0.785439161023,0.0608116600758,0.694414078415,0.933512298376,23.0521036529,23.0521036529
280,66,659,11.5144157815,20.537202385,0.1,19.161678719,0.205522016272,18.8599665902,19.4664890905,1.375523666,1.375523666
281,66,659,11.5144157815,20.537202385,0.2,15.2049447901,0.2130430526,14.8220424434,15.6578364493,5.33225759486,5.33225759486
282,66,659,11.5144157815,20.537202385,0.3,11.1669313479,0.309992582481,10.8559391075,11.9217167044,9.37027103709,9.37027103709
283,66,659,11.5144157815,20.537202385,0.4,7.5937900045,0.18472213119,7.22876307249,7.89896923341,12.9434123805,12.9434123805
284,66,659,11.5144157815,20.537202385,0.5,4.7931553746,0.189895417054,4.42638018654,5.22951263749,15.7440470104,15.7440470104
285,66,659,11.5144157815,20.537202385,0.6,2.83287113136,0.136819311596,2.56818905923,3.12046916816,17.7043312537,17.7043312537
286,66,659,11.5144157815,20.537202385,0.7,1.66289641427,0.109329203617,1.5124301781,1.89352015302,18.8743059707,18.8743059707
287,66,659,11.5144157815,20.537202385,0.8,1.08973023932,0.0602909488451,0.920641928691,1.22197464917,19.4474721457,19.4474721457
288,66,659,11.5144157815,20.537202385,0.9,0.866313765945,0.0397060501985,0.800717135713,0.928850599308,19.6708886191,19.6708886191
289,66,659,11.5144157815,20.537202385,1.0,0.862161794626,0.0552930763881,0.779016694571,0.958872012191,19.6750405904,19.6750405904
290,68,623,11.2937399679,21.0378377515,0.1,20.9375542655,0.193390478468,20.5530820029,21.3280139433,0.100283485984,0.100283485984
291,68,623,11.2937399679,21.0378377515,0.2,17.2107460531,0.443188545338,16.5077762513,18.1209735498,3.82709169843,3.82709169843
292,68,623,11.2937399679,21.0378377515,0.3,12.4006190866,0.302780523744,11.7520061619,12.8780567359,8.63721866493,8.63721866493
293,68,623,11.2937399679,21.0378377515,0.4,8.34400549254,0.297054783518,7.80383883528,9.04189466464,12.6938322589,12.6938322589
294,68,623,11.2937399679,21.0378377515,0.5,5.22035178656,0.247714566702,4.56351020097,5.59238552553,15.8174859649,15.8174859649
295,68,623,11.2937399679,21.0378377515,0.6,3.14727479029,0.12424584139,2.84652787587,3.30691073139,17.8905629612,17.8905629612
296,68,623,11.2937399679,21.0378377515,0.7,1.72677981897,0.131908546571,1.48657253918,1.98424796871,19.3110579325,19.3110579325
297,68,623,11.2937399679,21.0378377515,0.8,1.10430150367,0.0839269555145,0.916852691489,1.2346027263,19.9335362478,19.9335362478
298,68,623,11.2937399679,21.0378377515,0.9,0.881874177533,0.0805973618526,0.753746010701,1.09636281605,20.155963574,20.155963574
299,68,623,11.2937399679,21.0378377515,1.0,0.849752569853,0.0657574043847,0.709534118752,0.989027269985,20.1880851816,20.1880851816
300,70,582,11.9209621993,18.7216574189,0.1,16.9756794807,0.197336358321,16.7127400292,17.327464218,1.74597793827,1.74597793827
301,70,582,11.9209621993,18.7216574189,0.2,13.6918357263,0.281743505476,12.9639155925,14.1936112445,5.02982169262,5.02982169262
302,70,582,11.9209621993,18.7216574189,0.3,9.93598750312,0.250921919435,9.52296865203,10.4641754,8.78566991583,8.78566991583
303,70,582,11.9209621993,18.7216574189,0.4,6.77254563258,0.268016047025,6.32373731396,7.22110772967,11.9491117864,11.9491117864
304,70,582,11.9209621993,18.7216574189,0.5,4.32091828022,0.207049626778,4.0070744582,4.71914285404,14.4007391387,14.4007391387
305,70,582,11.9209621993,18.7216574189,0.6,2.58170218136,0.126852518275,2.21355562867,2.87768009294,16.1399552376,16.1399552376
306,70,582,11.9209621993,18.7216574189,0.7,1.54779771277,0.0834511138743,1.35419037664,1.6781530838,17.1738597062,17.1738597062
307,70,582,11.9209621993,18.7216574189,0.8,1.02169245105,0.0820400328026,0.896608849929,1.22168249128,17.6999649679,17.6999649679
308,70,582,11.9209621993,18.7216574189,0.9,0.872834657072,0.0553520500732,0.802183733838,1.00018102814,17.8488227619,17.8488227619
309,70,582,11.9209621993,18.7216574189,1.0,0.844985895065,0.0536757022007,0.753006812405,0.954935775996,17.8766715239,17.8766715239
310,72,559,12.7441860465,16.2957467736,0.1,16.4559593888,0.127180634399,16.2498069688,16.6959549296,-0.160212615187,0.160212615187
311,72,559,12.7441860465,16.2957467736,0.2,13.0260077525,0.268036488147,12.5526650167,13.3879074588,3.26973902111,3.26973902111
312,72,559,12.7441860465,16.2957467736,0.3,9.48920713471,0.213390404572,9.01790777199,9.81405790282,6.80653963887,6.80653963887
313,72,559,12.7441860465,16.2957467736,0.4,6.45045679578,0.259017318995,6.00161505025,6.95827324639,9.8452899778,9.8452899778
314,72,559,12.7441860465,16.2957467736,0.5,4.14613432622,0.189197807735,3.8311792918,4.59260798399,12.1496124474,12.1496124474
315,72,559,12.7441860465,16.2957467736,0.6,2.47628677863,0.148454763618,2.20080964875,2.75137274115,13.8194599949,13.8194599949
316,72,559,12.7441860465,16.2957467736,0.7,1.52010398992,0.0997366641025,1.33689689675,1.69415954551,14.7756427837,14.7756427837
317,72,559,12.7441860465,16.2957467736,0.8,1.02458500188,0.0493229770981,0.919248264032,1.14345408395,15.2711617717,15.2711617717
318,72,559,12.7441860465,16.2957467736,0.9,0.872581189926,0.0572835966537,0.768047898827,1.00722312322,15.4231655837,15.4231655837
319,72,559,12.7441860465,16.2957467736,1.0,0.822255106526,0.0587592439821,0.71167243321,0.986647723567,15.4734916671,15.4734916671
320,74,526,13.1102661597,14.5152195718,0.1,15.4105029518,0.178792622459,14.9990316005,15.7400346301,-0.895283380052,0.895283380052
321,74,526,13.1102661597,14.5152195718,0.2,12.2450369246,0.247523412109,11.8376675167,12.7461796106,2.27018264721,2.27018264721
322,74,526,13.1102661597,14.5152195718,0.3,8.98658399997,0.251656410869,8.54530533039,9.55785678073,5.52863557179,5.52863557179
323,74,526,13.1102661597,14.5152195718,0.4,6.14264224558,0.253549671679,5.66078127651,6.598635552,8.37257732618,8.37257732618
324,74,526,13.1102661597,14.5152195718,0.5,3.88478893694,0.151879973484,3.57325230149,4.23667094583,10.6304306348,10.6304306348
325,74,526,13.1102661597,14.5152195718,0.6,2.33072663242,0.158723156994,2.0548686816,2.85259675059,12.1844929393,12.1844929393
326,74,526,13.1102661597,14.5152195718,0.7,1.48909093425,0.0836439850204,1.31498221552,1.63772573899,13.0261286375,13.0261286375
327,74,526,13.1102661597,14.5152195718,0.8,1.0267695176,0.0490944611252,0.924716903155,1.12397662987,13.4884500542,13.4884500542
328,74,526,13.1102661597,14.5152195718,0.9,0.853992032265,0.0536095483053,0.753636521036,0.925926791914,13.6612275395,13.6612275395
329,74,526,13.1102661597,14.5152195718,1.0,0.876363140552,0.0500521042624,0.792918011891,0.975509948859,13.6388564312,13.6388564312
330,76,506,14.3003952569,12.8558885398,0.1,13.1401855261,0.128063946549,12.8732702316,13.4057340554,-0.284296986299,0.284296986299
331,76,506,14.3003952569,12.8558885398,0.2,10.4373275579,0.184323988735,10.0198424194,10.7514022932,2.41856098188,2.41856098188
332,76,506,14.3003952569,12.8558885398,0.3,7.51319690506,0.287345633128,6.91102357439,8.05387037213,5.34269163476,5.34269163476
333,76,506,14.3003952569,12.8558885398,0.4,5.07967200052,0.197843997004,4.70540838023,5.4023171945,7.77621653931,7.77621653931
334,76,506,14.3003952569,12.8558885398,0.5,3.32998845045,0.195166299463,3.02640343056,3.68826281288,9.52590008937,9.52590008937
335,76,506,14.3003952569,12.8558885398,0.6,2.1002974695,0.0923726513638,1.8921939284,2.26675482939,10.7555910703,10.7555910703
336,76,506,14.3003952569,12.8558885398,0.7,1.32455558358,0.0627699975248,1.21985617813,1.49047609189,11.5313329562,11.5313329562
337,76,506,14.3003952569,12.8558885398,0.8,0.98947985361,0.0430345843048,0.91629557465,1.0617742834,11.8664086862,11.8664086862
338,76,506,14.3003952569,12.8558885398,0.9,0.849941012956,0.05800519197,0.701336101598,0.95963676692,12.0059475269,12.0059475269
339,76,506,14.3003952569,12.8558885398,1.0,0.846008550248,0.0441641288878,0.748755029127,0.906203234415,12.0098799896,12.0098799896
340,78,479,14.7056367432,11.5132345956,0.1,12.4386986594,0.110120600719,12.2014270257,12.6235231829,-0.925464063736,0.925464063736
341,78,479,14.7056367432,11.5132345956,0.2,9.89436502782,0.150163088674,9.59710725489,10.1940209648,1.6188695678,1.6188695678
342,78,479,14.7056367432,11.5132345956,0.3,7.17429524261,0.285226363584,6.78947523564,7.84193353891,4.33893935301,4.33893935301
343,78,479,14.7056367432,11.5132345956,0.4,4.90400844431,0.191278169734,4.63292265356,5.26048255973,6.60922615131,6.60922615131
344,78,479,14.7056367432,11.5132345956,0.5,3.17115821101,0.137356963163,2.8751281456,3.4493980914,8.34207638461,8.34207638461
345,78,479,14.7056367432,11.5132345956,0.6,2.0461967599,0.0917939280039,1.91024451967,2.29871349038,9.46703783572,9.46703783572
346,78,479,14.7056367432,11.5132345956,0.7,1.31125275807,0.0625021158117,1.2064009521,1.4640419577,10.2019818376,10.2019818376
347,78,479,14.7056367432,11.5132345956,0.8,0.968393339392,0.0402452598388,0.889963717408,1.03283034399,10.5448412562,10.5448412562
348,78,479,14.7056367432,11.5132345956,0.9,0.84940363975,0.0393044855982,0.789582739107,0.92716476695,10.6638309559,10.6638309559
349,78,479,14.7056367432,11.5132345956,1.0,0.832029427002,0.0404888159171,0.764138762451,0.883089508066,10.6812051686,10.6812051686
350,80,463,14.7041036717,11.7092132693,0.1,12.0395418717,0.0867277562692,11.916280371,12.2235036427,-0.330328602403,0.330328602403
351,80,463,14.7041036717,11.7092132693,0.2,9.55010710641,0.247309732798,9.11455456527,9.87419956928,2.15910616294,2.15910616294
352,80,463,14.7041036717,11.7092132693,0.3,6.93736582845,0.1988781463,6.52918228116,7.32793286451,4.7718474409,4.7718474409
353,80,463,14.7041036717,11.7092132693,0.4,4.77877959884,0.225317984471,4.36387084256,5.35672905282,6.93043367051,6.93043367051
354,80,463,14.7041036717,11.7092132693,0.5,3.08922212307,0.118230596713,2.93324175373,3.39525645654,8.61999114628,8.61999114628
355,80,463,14.7041036717,11.7092132693,0.6,1.98696449091,0.129890393349,1.78907180486,2.31933189619,9.72224877844,9.72224877844
356,80,463,14.7041036717,11.7092132693,0.7,1.297275668,0.0631621585754,1.18745153192,1.40159040916,10.4119376013,10.4119376013
357,80,463,14.7041036717,11.7092132693,0.8,0.95211961707,0.0404988857856,0.885887312477,1.05164551087,10.7570936523,10.7570936523
358,80,463,14.7041036717,11.7092132693,0.9,0.851676061908,0.0428601069924,0.778187492437,0.92401929407,10.8575372074,10.8575372074
359,80,463,14.7041036717,11.7092132693,1.0,0.821507478166,0.038414953586,0.768122195763,0.898827658559,10.8877057912,10.8877057912
360,82,442,16.2986425339,9.5897330178,0.1,10.2844105733,0.0849635119481,10.1450419193,10.470136665,-0.694677555543,0.694677555543
361,82,442,16.2986425339,9.5897330178,0.2,8.04518577439,0.160741299503,7.74696894787,8.34924605863,1.54454724341,1.54454724341
362,82,442,16.2986425339,9.5897330178,0.3,5.86234320302,0.214193427508,5.45562511423,6.26800365849,3.72738981478,3.72738981478
363,82,442,16.2986425339,9.5897330178,0.4,3.94884256666,0.149784579989,3.73486730183,4.23498291525,5.64089045113,5.64089045113
364,82,442,16.2986425339,9.5897330178,0.5,2.64886389827,0.117785091546,2.44267733179,2.8346458921,6.94086911952,6.94086911952
365,82,442,16.2986425339,9.5897330178,0.6,1.72318728859,0.0934035105432,1.53484465645,1.91148753302,7.86654572921,7.86654572921
366,82,442,16.2986425339,9.5897330178,0.7,1.20710068358,0.0219170141836,1.16939368877,1.24950188757,8.38263233422,8.38263233422
367,82,442,16.2986425339,9.5897330178,0.8,0.93599363774,0.0376301789803,0.855484958862,0.994800004518,8.65373938006,8.65373938006
368,82,442,16.2986425339,9.5897330178,0.9,0.830219168598,0.0329463307561,0.786128088938,0.901702529718,8.7595138492,8.7595138492
369,82,442,16.2986425339,9.5897330178,1.0,0.832693604704,0.0344033198133,0.782063441435,0.920146357477,8.75703941309,8.75703941309
370,84,429,15.7855477855,9.97988242914,0.1,9.95923149867,0.119731827648,9.75502658587,10.1757233751,0.0206509304741,0.0206509304741
371,84,429,15.7855477855,9.97988242914,0.2,7.82002644351,0.166082148809,7.47321571349,8.13582341528,2.15985598563,2.15985598563
372,84,429,15.7855477855,9.97988242914,0.3,5.56784899784,0.182245995789,5.34264749298,5.95914846813,4.4120334313,4.4120334313
373,84,429,15.7855477855,9.97988242914,0.4,3.84898996164,0.12488227119,3.55742813524,4.07015759783,6.1308924675,6.1308924675
374,84,429,15.7855477855,9.97988242914,0.5,2.5951633938,0.0972501565266,2.3983532784,2.77593657254,7.38471903535,7.38471903535
375,84,429,15.7855477855,9.97988242914,0.6,1.71539885893,0.0722064159169,1.54606731614,1.83052085039,8.26448357021,8.26448357021
376,84,429,15.7855477855,9.97988242914,0.7,1.20121613621,0.0417060441224,1.10763734755,1.26617960417,8.77866629293,8.77866629293
377,84,429,15.7855477855,9.97988242914,0.8,0.921719679989,0.0364668932561,0.864913970063,1.00028369026,9.05816274915,9.05816274915
378,84,429,15.7855477855,9.97988242914,0.9,0.829542361289,0.0285248236293,0.753060037091,0.867687953177,9.15034006785,9.15034006785
379,84,429,15.7855477855,9.97988242914,1.0,0.829467760649,0.0252726645226,0.789316183749,0.873017883197,9.15041466849,9.15041466849
380,86,425,14.8988235294,9.77117802933,0.1,11.0692105666,0.129974659234,10.8756818198,11.3025957729,-1.2980325373,1.2980325373
381,86,425,14.8988235294,9.77117802933,0.2,8.77945122211,0.198263327188,8.38141459036,9.19924815204,0.991726807215,0.991726807215
382,86,425,14.8988235294,9.77117802933,0.3,6.35769394776,0.12051855528,6.05977089119,6.56002638098,3.41348408157,3.41348408157
383,86,425,14.8988235294,9.77117802933,0.4,4.42899991859,0.147803510254,4.18754980213,4.82518945159,5.34217811074,5.34217811074
384,86,425,14.8988235294,9.77117802933,0.5,2.81998884033,0.150064646334,2.6412613046,3.11205177083,6.951189189,6.951189189
385,86,425,14.8988235294,9.77117802933,0.6,1.87588408127,0.111123544703,1.67056884802,2.05993727439,7.89529394806,7.89529394806
386,86,425,14.8988235294,9.77117802933,0.7,1.24883696758,0.071918790808,1.11619902679,1.45453218951,8.52234106174,8.52234106174
387,86,425,14.8988235294,9.77117802933,0.8,0.960237424009,0.0472792043346,0.866220115373,1.05935548713,8.81094060532,8.81094060532
388,86,425,14.8988235294,9.77117802933,0.9,0.843461581444,0.0335165708051,0.796440121986,0.921709515266,8.92771644788,8.92771644788
389,86,425,14.8988235294,9.77117802933,1.0,0.838014900137,0.0341791778105,0.785030797911,0.908844045081,8.93316312919,8.93316312919
390,88,387,16.3410852713,9.32533862133,0.1,9.05104445498,0.138698874378,8.83517015436,9.31067933546,0.274294166352,0.274294166352
391,88,387,16.3410852713,9.32533862133,0.2,7.05012314171,0.164501472781,6.76094679355,7.27460637444,2.27521547962,2.27521547962
392,88,387,16.3410852713,9.32533862133,0.3,5.10388409983,0.128866020484,4.75038874967,5.33106358245,4.2214545215,4.2214545215
393,88,387,16.3410852713,9.32533862133,0.4,3.57872409141,0.0794828641316,3.39231840438,3.68475189807,5.74661452993,5.74661452993
394,88,387,16.3410852713,9.32533862133,0.5,2.39214747777,0.136365194235,2.11691303512,2.64722195761,6.93319114357,6.93319114357
395,88,387,16.3410852713,9.32533862133,0.6,1.58759630633,0.077570021504,1.45726804068,1.73054412869,7.737742315,7.737742315
396,88,387,16.3410852713,9.32533862133,0.7,1.14852844283,0.0567180344379,1.05575891055,1.25537296898,8.1768101785,8.1768101785
397,88,387,16.3410852713,9.32533862133,0.8,0.903461261494,0.0287066495747,0.845844245094,0.956228645267,8.42187735984,8.42187735984
398,88,387,16.3410852713,9.32533862133,0.9,0.84324429461,0.0189244494474,0.81434116724,0.883533149427,8.48209432672,8.48209432672
399,88,387,16.3410852713,9.32533862133,1.0,0.835987207803,0.0393232532617,0.769825870446,0.894059773676,8.48935141353,8.48935141353
400,90,377,16.7639257294,8.24889885176,0.1,8.75896087182,0.0822722317242,8.59635535348,8.97144979952,-0.510062020057,0.510062020057
401,90,377,16.7639257294,8.24889885176,0.2,6.95260614065,0.152393408671,6.6642520707,7.35129591435,1.29629271111,1.29629271111
402,90,377,16.7639257294,8.24889885176,0.3,5.03355997307,0.137359901767,4.81860100028,5.35605195211,3.21533887869,3.21533887869
403,90,377,16.7639257294,8.24889885176,0.4,3.47773181394,0.128525084041,3.26062316869,3.76088101246,4.77116703782,4.77116703782
404,90,377,16.7639257294,8.24889885176,0.5,2.34970467666,0.109240601744,2.14536633387,2.56361300116,5.8991941751,5.8991941751
405,90,377,16.7639257294,8.24889885176,0.6,1.59432200644,0.0741343147483,1.47818183179,1.71491978708,6.65457684532,6.65457684532
406,90,377,16.7639257294,8.24889885176,0.7,1.14313543355,0.0530222302005,1.05015281186,1.24557263042,7.10576341822,7.10576341822
407,90,377,16.7639257294,8.24889885176,0.8,0.91991100194,0.0325710715845,0.855971830115,0.987055710742,7.32898784982,7.32898784982
408,90,377,16.7639257294,8.24889885176,0.9,0.831071994358,0.0266211917464,0.762494453442,0.873708630114,7.4178268574,7.4178268574
409,90,377,16.7639257294,8.24889885176,1.0,0.833211677803,0.0306152559455,0.787583043571,0.914285373268,7.41568717396,7.41568717396
410,92,359,16.9470752089,7.52434691004,0.1,8.35498468088,0.0926184461162,8.15360616021,8.5330910417,-0.830637770844,0.830637770844
411,92,359,16.9470752089,7.52434691004,0.2,6.63494433206,0.130693054539,6.46742951584,6.95786955757,0.889402577983,0.889402577983
412,92,359,16.9470752089,7.52434691004,0.3,4.83516391145,0.0936441114297,4.69345906706,5.01556040525,2.68918299859,2.68918299859
413,92,359,16.9470752089,7.52434691004,0.4,3.2918725339,0.0947923437716,3.07041662218,3.44340306496,4.23247437614,4.23247437614
414,92,359,16.9470752089,7.52434691004,0.5,2.27825619203,0.118505159699,1.9805831997,2.47214975088,5.24609071801,5.24609071801
415,92,359,16.9470752089,7.52434691004,0.6,1.54724123559,0.0729270469941,1.39534693329,1.73679367586,5.97710567445,5.97710567445
416,92,359,16.9470752089,7.52434691004,0.7,1.10956309685,0.0434955386845,1.03401621122,1.21628108469,6.41478381319,6.41478381319
417,92,359,16.9470752089,7.52434691004,0.8,0.908757802135,0.0342518056054,0.832497362125,0.974757979049,6.6155891079,6.6155891079
418,92,359,16.9470752089,7.52434691004,0.9,0.823628309383,0.0249438213493,0.776866645255,0.871245319669,6.70071860066,6.70071860066
419,92,359,16.9470752089,7.52434691004,1.0,0.838945530816,0.0267480732913,0.788875502747,0.891063634086,6.68540137922,6.68540137922
420,94,342,17.6900584795,7.1808832171,0.1,7.21305193129,0.0842290845589,7.04081611612,7.3289893549,-0.032168714189,0.032168714189
421,94,342,17.6900584795,7.1808832171,0.2,5.60871674081,0.152519914718,5.33672741266,5.82332150111,1.57216647629,1.57216647629
422,94,342,17.6900584795,7.1808832171,0.3,4.09261356725,0.109765012722,3.84522878824,4.31998108112,3.08826964985,3.08826964985
423,94,342,17.6900584795,7.1808832171,0.4,2.89143454576,0.129864682577,2.71715713108,3.22475644186,4.28944867134,4.28944867134
424,94,342,17.6900584795,7.1808832171,0.5,2.00621383112,0.0986412667247,1.87040280144,2.24036578751,5.17466938598,5.17466938598
425,94,342,17.6900584795,7.1808832171,0.6,1.42081138382,0.0403048870927,1.30188213169,1.47661842742,5.76007183328,5.76007183328
426,94,342,17.6900584795,7.1808832171,0.7,1.05792191481,0.0362624581079,0.980776370227,1.14324923619,6.12296130229,6.12296130229
427,94,342,17.6900584795,7.1808832171,0.8,0.887929909438,0.0402319575797,0.795145232041,0.939851061762,6.29295330766,6.29295330766
428,94,342,17.6900584795,7.1808832171,0.9,0.838287802969,0.0255576057768,0.79762764609,0.88548086786,6.34259541413,6.34259541413
429,94,342,17.6900584795,7.1808832171,1.0,0.831328301611,0.0206582964234,0.79703751522,0.87353614883,6.34955491549,6.34955491549
430,96,327,17.620795107,7.0757538339,0.1,6.89631390209,0.0681553879987,6.78449801253,7.05250245167,0.179439931803,0.179439931803
431,96,327,17.620795107,7.0757538339,0.2,5.32592985173,0.0836362655148,5.20321796837,5.49965926879,1.74982398217,1.74982398217
432,96,327,17.620795107,7.0757538339,0.3,3.91886976668,0.15011106923,3.65846971178,4.18905784017,3.15688406721,3.15688406721
433,96,327,17.620795107,7.0757538339,0.4,2.76005084379,0.0953761355358,2.54224416669,2.90700677225,4.31570299011,4.31570299011
434,96,327,17.620795107,7.0757538339,0.5,1.91808363412,0.0531260778994,1.82349848537,2.04212963448,5.15767019978,5.15767019978
435,96,327,17.620795107,7.0757538339,0.6,1.36936065525,0.0389776021243,1.29637500206,1.44857705488,5.70639317864,5.70639317864
