,tcel,DivENKL,DivERKL,DivSWKL,DivSFKL,DivENSWKL,DivENSFKL
1035,30,inf,0.00732688360829,0.857475604994,inf,inf,inf
1036,30,inf,0.0132733373989,0.844795924397,inf,inf,inf
1037,30,inf,0.00247756482894,0.841631756121,inf,inf,inf
1038,30,inf,inf,0.818936353656,inf,inf,inf
1039,30,inf,0.00682435467975,0.774000964316,inf,inf,inf
1040,30,inf,0.00887097894204,0.846871338776,inf,inf,inf
1041,30,inf,inf,0.86561906777,inf,inf,inf
1042,30,inf,inf,0.849992282768,inf,inf,inf
1043,30,inf,inf,0.865657343404,inf,inf,inf
1044,30,inf,inf,0.86053322882,inf,inf,inf
1045,30,inf,inf,0.761327587602,inf,inf,inf
1046,30,inf,0.00436058665417,0.876976193049,inf,inf,inf
1047,30,inf,inf,0.778565544981,inf,inf,inf
1048,30,inf,inf,0.827933700433,inf,inf,inf
1049,30,inf,0.00367202645953,0.820715619584,inf,inf,inf
1050,30,inf,0.0047441838236,0.867440469675,inf,inf,inf
1051,30,inf,inf,0.895663086419,inf,inf,inf
1052,30,inf,0.0107883420851,0.861866215661,inf,inf,inf
1053,30,inf,0.00701955042831,0.849851273114,inf,inf,inf
1054,30,inf,inf,0.888859731462,inf,inf,inf
1055,30,inf,0.00408435223044,0.816972547274,inf,inf,inf
1056,30,inf,0.011459379681,0.905779274225,inf,inf,inf
1057,30,inf,inf,0.89289014061,inf,inf,inf
1058,30,inf,inf,0.867310226778,inf,inf,inf
1059,30,inf,inf,0.875182874758,inf,inf,inf
1060,30,inf,inf,0.774297590722,inf,inf,inf
1061,30,inf,inf,0.832888820217,inf,inf,inf
1062,30,inf,0.00347881325101,0.831517695819,inf,inf,inf
1063,30,inf,inf,0.87910566353,inf,inf,inf
1064,30,inf,0.00399452532462,0.847288242911,inf,inf,inf
1065,30,inf,inf,0.820403529516,inf,inf,inf
1066,30,inf,inf,0.774145066201,inf,inf,inf
1067,30,inf,inf,0.876142554188,inf,inf,inf
1068,30,inf,0.0101040191794,0.850400216901,inf,inf,inf
1069,30,inf,inf,0.807708124035,inf,inf,inf
1070,30,inf,inf,0.720236026406,inf,inf,inf
1071,30,inf,0.00716254411871,0.888907279696,inf,inf,inf
1072,30,inf,0.00706321185265,0.858986331234,inf,inf,inf
1073,30,inf,inf,0.834395178077,inf,inf,inf
1074,30,inf,inf,0.833021011197,inf,inf,inf
1075,30,inf,0.0046163788468,0.81272919486,inf,inf,inf
1076,30,inf,0.0102752937023,0.855606829267,inf,inf,inf
1077,30,inf,0.00586371046695,0.887875708117,inf,inf,inf
1078,30,inf,inf,0.847216844046,inf,inf,inf
1079,30,inf,0.00726359057835,0.925258266294,inf,inf,inf
1080,30,inf,inf,0.77450981446,inf,inf,inf
1081,30,inf,0.0104714734234,0.824723902304,inf,inf,inf
1082,30,inf,inf,0.876452995364,inf,inf,inf
1083,30,inf,inf,0.866730942075,inf,inf,inf
1084,30,inf,0.01001167361,0.845367565974,inf,inf,inf
1085,30,inf,inf,0.830034369254,inf,inf,inf
1086,30,inf,0.00719572399175,0.838179277737,inf,inf,inf
1087,30,inf,inf,0.851979957769,inf,inf,inf
1088,30,inf,0.00702829853276,0.821025675466,inf,inf,inf
1089,30,inf,inf,0.880447586638,inf,inf,inf
1090,30,inf,inf,0.885098082314,inf,inf,inf
1091,30,inf,inf,0.871017878936,inf,inf,inf
1092,30,inf,0.00486716308244,0.823655766418,inf,inf,inf
1093,30,inf,inf,0.823751649119,inf,inf,inf
1094,30,inf,0.00840277788842,0.871221729288,inf,inf,inf
1095,30,inf,0.00498930313323,0.88957032698,inf,inf,inf
1096,30,inf,inf,0.832736644789,inf,inf,inf
1097,30,inf,0.0058137032594,0.87848137092,inf,inf,inf
1098,30,inf,0.0054532070021,0.854514606234,inf,inf,inf
1099,30,inf,0.00737625465955,0.82241341787,inf,inf,inf
1100,32,inf,0.00527968057615,0.543071487123,inf,inf,inf
1101,32,inf,inf,0.538929145352,inf,inf,inf
1102,32,inf,0.00861051588563,0.554786882937,inf,inf,inf
1103,32,inf,0.00283270056794,0.528247579624,inf,inf,inf
1104,32,inf,inf,0.563296351703,inf,inf,inf
1105,32,inf,inf,0.545215158355,inf,inf,inf
1106,32,inf,0.00842213929737,0.519345402699,inf,inf,inf
1107,32,inf,0.00486580460938,0.539404086836,inf,inf,inf
1108,32,inf,inf,0.488799962788,inf,inf,inf
1109,32,inf,0.00649540216295,0.530774072832,inf,inf,inf
1110,32,inf,0.00751031604308,0.50032492012,inf,inf,inf
1111,32,inf,0.00848406070794,0.535942650038,inf,inf,inf
1112,32,inf,inf,0.526477277745,inf,inf,inf
1113,32,inf,inf,0.556676306172,inf,inf,inf
1114,32,inf,0.00899717391963,0.553489096993,inf,inf,inf
1115,32,inf,0.00628520378002,0.520220081007,inf,inf,inf
1116,32,inf,0.00764620618884,0.492054856938,inf,inf,inf
1117,32,inf,inf,0.518071331459,inf,inf,inf
1118,32,inf,inf,0.506836417247,inf,inf,inf
1119,32,inf,0.00757324120581,0.508068443341,inf,inf,inf
1120,32,inf,0.0154781049073,0.537483047919,inf,inf,inf
1121,32,inf,inf,0.557488481617,inf,inf,inf
1122,32,inf,inf,0.566581917485,inf,inf,inf
1123,32,inf,0.00822313099109,0.504687857148,inf,inf,inf
1124,32,inf,0.00459353376387,0.512203266923,inf,inf,inf
1125,32,inf,inf,0.535850767518,inf,inf,inf
1126,32,inf,0.0120926180116,0.513744485977,inf,inf,inf
1127,32,inf,inf,0.553433982904,inf,inf,inf
1128,32,inf,inf,0.538223631015,inf,inf,inf
1129,32,inf,inf,0.472981635421,inf,inf,inf
1130,32,inf,0.018987843426,0.546673906222,inf,inf,inf
1131,32,inf,0.00652433177536,0.507374352354,inf,inf,inf
1132,32,inf,0.00140839711391,0.502920322028,inf,inf,inf
1133,32,inf,inf,0.534441695056,inf,inf,inf
1134,32,inf,0.00540645606673,0.54574251924,inf,inf,inf
1135,32,inf,inf,0.516316336357,inf,inf,inf
1136,32,inf,inf,0.517563564908,inf,inf,inf
1137,32,inf,inf,0.509780343581,inf,inf,inf
1138,32,inf,inf,0.480063931948,inf,inf,inf
1139,32,inf,0.0103386395912,0.501184106866,inf,inf,inf
1140,32,inf,inf,0.495919078754,inf,inf,inf
1141,32,inf,inf,0.512245660818,inf,inf,inf
1142,32,inf,inf,0.485065983665,inf,inf,inf
1143,32,inf,0.00544517558112,0.538968014658,inf,inf,inf
1144,32,inf,inf,0.558691249858,inf,inf,inf
1145,32,inf,inf,0.498951497798,inf,inf,inf
1146,32,inf,0.0100498149501,0.472929475848,inf,inf,inf
1147,32,inf,0.00589573347877,0.549638776885,inf,inf,inf
1148,32,inf,0.00986715255815,0.48610553137,inf,inf,inf
1149,32,inf,inf,0.481356363982,inf,inf,inf
1150,32,inf,0.00529464119794,0.510692371945,inf,inf,inf
1151,32,inf,inf,0.508887920356,inf,inf,inf
1152,32,inf,inf,0.513548599491,inf,inf,inf
1153,32,inf,0.0102185646508,0.551750154901,inf,inf,inf
1154,32,inf,0.00926931769386,0.526559867844,inf,inf,inf
1155,32,inf,inf,0.54561035113,inf,inf,inf
1156,32,inf,inf,0.513701625649,inf,inf,inf
1157,32,inf,0.0158470322828,0.583568027836,inf,inf,inf
1158,32,inf,0.0133514958108,0.495210559986,inf,inf,inf
1159,32,inf,inf,0.517496722276,inf,inf,inf
1160,32,inf,0.00539545584418,0.526502289465,inf,inf,inf
1161,32,inf,0.00559576062619,0.520478196557,inf,inf,inf
1162,32,inf,0.0134925776672,0.574051914272,inf,inf,inf
1163,32,inf,0.00654968939096,0.549632048934,inf,inf,inf
1164,32,inf,0.0100820976634,0.536347594882,inf,inf,inf
1165,32,inf,0.0106100121294,0.549811178155,inf,inf,inf
1166,32,inf,0.0120971219558,0.51507919985,inf,inf,inf
1167,32,inf,inf,0.496223940584,inf,inf,inf
1168,32,inf,inf,0.510555402474,inf,inf,inf
1169,32,inf,0.00413310764605,0.572222989825,inf,inf,inf
1170,32,inf,inf,0.529245607443,inf,inf,inf
1171,32,inf,inf,0.525833929088,inf,inf,inf
1172,32,inf,0.00554797111598,0.528782118693,inf,inf,inf
1173,32,inf,inf,0.524535073362,inf,inf,inf
1174,32,inf,inf,0.590377236003,inf,inf,inf
1175,32,inf,inf,0.50916838074,inf,inf,inf
1176,32,inf,inf,0.522758288146,inf,inf,inf
1177,32,inf,0.0145995326581,0.548622341107,inf,inf,inf
1178,32,inf,0.00740755886217,0.503079179361,inf,inf,inf
1179,32,inf,0.00743027047984,0.564201904038,inf,inf,inf
1180,32,inf,inf,0.55415638529,inf,inf,inf
1181,32,inf,0.00909432974412,0.50455886886,inf,inf,inf
1182,32,inf,0.00395036869299,0.53503162595,inf,inf,inf
1183,32,inf,inf,0.512698051274,inf,inf,inf
1184,32,inf,inf,0.556421680206,inf,inf,inf
1185,32,inf,inf,0.531640988695,inf,inf,inf
1186,32,inf,0.00513171908512,0.539163556382,inf,inf,inf
1187,32,inf,inf,0.517965152746,inf,inf,inf
1188,32,inf,0.0163744148413,0.591020839046,inf,inf,inf
1189,32,inf,0.00673029512339,0.513318519994,inf,inf,inf
1190,32,inf,inf,0.548390397056,inf,inf,inf
1191,32,inf,inf,0.557890073982,inf,inf,inf
1192,32,inf,inf,0.539277140566,inf,inf,inf
1193,32,inf,0.00646080748709,0.528054876637,inf,inf,inf
1194,32,inf,0.0132688010903,0.516023251409,inf,inf,inf
1195,32,inf,0.00647294878979,0.541023463522,inf,inf,inf
1196,32,inf,0.00903233066875,0.469031589119,inf,inf,inf
1197,32,inf,0.0105948234877,0.493238911676,inf,inf,inf
1198,32,inf,inf,0.49100037514,inf,inf,inf
1199,32,inf,0.00521169536242,0.549344364919,inf,inf,inf
1200,34,inf,0.016246259137,1.04122304325,inf,inf,inf
1201,34,inf,inf,0.962550423837,inf,inf,inf
1202,34,inf,0.00667790855421,0.993904789433,inf,inf,inf
1203,34,inf,inf,0.991716710278,inf,inf,inf
1204,34,inf,inf,1.00929502517,inf,inf,inf
1205,34,inf,inf,1.04328277896,inf,inf,inf
1206,34,inf,0.0127380547545,1.04318692746,inf,inf,inf
1207,34,inf,0.00765964492277,0.989276864072,inf,inf,inf
1208,34,inf,inf,1.02751609118,inf,inf,inf
1209,34,inf,0.00601859733281,0.995919789875,inf,inf,inf
1210,34,inf,inf,0.984660420232,inf,inf,inf
1211,34,inf,inf,0.952071486941,inf,inf,inf
1212,34,inf,inf,0.93057082989,inf,inf,inf
1213,34,inf,0.00679966592396,1.00543309108,inf,inf,inf
1214,34,inf,inf,1.01411401827,inf,inf,inf
1215,34,inf,0.00792199447153,1.00444474189,inf,inf,inf
1216,34,inf,inf,1.06031775405,inf,inf,inf
1217,34,inf,0.00655211188347,1.01227328285,inf,inf,inf
1218,34,inf,0.00481851899684,0.951300012199,inf,inf,inf
1219,34,inf,0.00430189677317,0.968828114771,inf,inf,inf
1220,34,inf,0.0135060751013,1.01844746163,inf,inf,inf
1221,34,inf,inf,0.999083080825,inf,inf,inf
1222,34,inf,inf,1.0264391805,inf,inf,inf
1223,34,inf,inf,0.97485266871,inf,inf,inf
1224,34,inf,0.0120401752011,0.965751075618,inf,inf,inf
1225,34,inf,0.00782572017997,0.976129243377,inf,inf,inf
1226,34,inf,0.00951043191109,1.00606381503,inf,inf,inf
1227,34,inf,0.0165454785718,0.97144360992,inf,inf,inf
1228,34,inf,inf,0.933339899166,inf,inf,inf
1229,34,inf,inf,1.04860820296,inf,inf,inf
1230,34,inf,inf,1.01838077082,inf,inf,inf
1231,34,inf,inf,1.00900110046,inf,inf,inf
1232,34,inf,inf,0.933118019878,inf,inf,inf
1233,34,inf,0.00571450970578,1.00008790589,inf,inf,inf
1234,34,inf,0.00802466876201,1.04077515726,inf,inf,inf
1235,34,inf,inf,0.970787957198,inf,inf,inf
1236,34,inf,0.00747717915732,0.98596134035,inf,inf,inf
1237,34,inf,inf,1.00013792058,inf,inf,inf
1238,34,inf,inf,0.950204485021,inf,inf,inf
1239,34,inf,0.00986825800387,0.936510594158,inf,inf,inf
1240,34,inf,0.0117767141837,0.965131850432,inf,inf,inf
1241,34,inf,inf,1.04041663087,inf,inf,inf
1242,34,inf,0.00704453950755,0.948128679943,inf,inf,inf
1243,34,inf,0.00609247563049,0.927257565324,inf,inf,inf
1244,34,inf,0.0100312313476,1.0495555432,inf,inf,inf
1245,34,inf,0.0087460686793,0.964072342678,inf,inf,inf
1246,34,inf,0.0229973724281,1.12127071417,inf,inf,inf
1247,34,inf,inf,0.945291350267,inf,inf,inf
1248,34,inf,0.0114002273396,1.01477735165,inf,inf,inf
1249,34,inf,0.0083842092904,0.916033227851,inf,inf,inf
1250,34,inf,0.00354131995265,0.920446411887,inf,inf,inf
1251,34,inf,inf,0.989696156508,inf,inf,inf
1252,34,inf,0.0109481440324,0.988272445185,inf,inf,inf
1253,34,inf,0.00777916715198,1.03066158542,inf,inf,inf
1254,34,inf,0.00895206219851,0.922905932966,inf,inf,inf
1255,34,inf,inf,0.942826480001,inf,inf,inf
1256,34,inf,0.00794748718462,0.992356303545,inf,inf,inf
1257,34,inf,0.00474255894955,0.978383654429,inf,inf,inf
1258,34,inf,0.0111410722581,0.976037783468,inf,inf,inf
1259,34,inf,inf,0.933212325635,inf,inf,inf
1260,34,inf,0.00936682599149,0.998904053952,inf,inf,inf
1261,34,inf,inf,0.972963224577,inf,inf,inf
1262,34,inf,0.00568584657243,0.999792775889,inf,inf,inf
1263,34,inf,0.00716866026376,0.942356361034,inf,inf,inf
1264,34,inf,inf,1.04504886084,inf,inf,inf
1265,34,inf,inf,1.01690832908,inf,inf,inf
1266,34,inf,0.00529876632724,0.992841964471,inf,inf,inf
1267,34,inf,inf,0.923383737324,inf,inf,inf
1268,34,inf,0.011616153018,0.930601232935,inf,inf,inf
1269,34,inf,inf,0.917327558936,inf,inf,inf
1270,34,inf,inf,0.946895789158,inf,inf,inf
1271,34,inf,inf,1.01664668229,inf,inf,inf
1272,34,inf,0.00510945388081,1.02481650589,inf,inf,inf
1273,34,inf,inf,1.02161268396,inf,inf,inf
1274,34,inf,0.00461357995541,0.961340211581,inf,inf,inf
1275,34,inf,inf,0.981840009733,inf,inf,inf
1276,34,inf,inf,0.956231816758,inf,inf,inf
1277,34,inf,0.014103452555,0.968748912971,inf,inf,inf
1278,34,inf,inf,0.972674159218,inf,inf,inf
1279,34,inf,inf,0.97982893458,inf,inf,inf
1280,34,inf,0.00766875185525,0.959646968924,inf,inf,inf
1281,34,inf,inf,1.00792855878,inf,inf,inf
1282,34,inf,inf,0.925120663428,inf,inf,inf
1283,34,inf,0.0076077944597,0.920803752648,inf,inf,inf
1284,34,inf,inf,0.962411414394,inf,inf,inf
1285,34,inf,inf,1.03198093891,inf,inf,inf
1286,34,inf,0.0076101612311,0.970648024226,inf,inf,inf
1287,34,inf,inf,0.970563005966,inf,inf,inf
1288,34,inf,0.00641171967897,1.0758747079,inf,inf,inf
1289,34,inf,0.0135129204586,0.925016046348,inf,inf,inf
1290,34,inf,0.011953319421,1.0321120894,inf,inf,inf
1291,34,inf,0.00994233282426,0.913992354889,inf,inf,inf
1292,34,inf,inf,0.921373633837,inf,inf,inf
1293,34,inf,inf,0.98472725917,inf,inf,inf
1294,34,inf,0.00843254271032,0.96180878524,inf,inf,inf
1295,34,inf,0.0127552484335,0.967270954103,inf,inf,inf
1296,34,inf,inf,1.03737229836,inf,inf,inf
1297,34,inf,0.0075672962182,0.930083499456,inf,inf,inf
1298,34,inf,0.00968582231125,1.00722533834,inf,inf,inf
1299,34,inf,0.00533971178138,0.962678625677,inf,inf,inf
1300,36,inf,inf,0.764435647729,inf,inf,inf
1301,36,inf,0.00988879320181,0.746829186448,inf,inf,inf
1302,36,inf,inf,0.742361845804,inf,inf,inf
1303,36,inf,inf,0.822340516725,inf,inf,inf
1304,36,inf,0.00476311993219,0.735543578661,inf,inf,inf
1305,36,inf,0.011163409024,0.791045661825,inf,inf,inf
1306,36,inf,0.0195364479347,0.801676050107,inf,inf,inf
1307,36,inf,inf,0.718462164718,inf,inf,inf
1308,36,inf,0.00718573266049,0.745913334649,inf,inf,inf
1309,36,inf,0.00298899318504,0.78356511659,inf,inf,inf
1310,36,inf,inf,0.713410212591,inf,inf,inf
1311,36,inf,inf,0.735856363694,inf,inf,inf
1312,36,inf,inf,0.734589121853,inf,inf,inf
1313,36,inf,inf,0.802589838505,inf,inf,inf
1314,36,inf,0.0134951802193,0.690867027534,inf,inf,inf
1315,36,inf,inf,0.751918359874,inf,inf,inf
1316,36,inf,0.00704593613259,0.802348826422,inf,inf,inf
1317,36,inf,inf,0.728237051438,inf,inf,inf
1318,36,inf,inf,0.694006951446,inf,inf,inf
1319,36,inf,inf,0.770757076987,inf,inf,inf
1320,36,inf,inf,0.702762795592,inf,inf,inf
1321,36,inf,0.00998689207397,0.708522816891,inf,inf,inf
1322,36,inf,0.00603388946896,0.722044510663,inf,inf,inf
1323,36,inf,0.00941023345197,0.734487584568,inf,inf,inf
1324,36,inf,inf,0.686987401489,inf,inf,inf
1325,36,inf,inf,0.730489586015,inf,inf,inf
1326,36,inf,inf,0.745013803117,inf,inf,inf
1327,36,inf,0.00353145799796,0.731599772656,inf,inf,inf
1328,36,inf,inf,0.790561423246,inf,inf,inf
1329,36,inf,0.00957945786963,0.824738722281,inf,inf,inf
1330,36,inf,inf,0.814658244508,inf,inf,inf
1331,36,inf,inf,0.76488139492,inf,inf,inf
1332,36,inf,0.0148190724113,0.758980947992,inf,inf,inf
1333,36,inf,0.00527856476843,0.783492216654,inf,inf,inf
1334,36,inf,inf,0.803514057512,inf,inf,inf
1335,36,inf,0.0104400464017,0.789493144635,inf,inf,inf
1336,36,inf,0.00774731440767,0.771726710306,inf,inf,inf
1337,36,inf,inf,0.782154335563,inf,inf,inf
1338,36,inf,0.00687325233316,0.777842690227,inf,inf,inf
1339,36,inf,0.0113614224806,0.766994355657,inf,inf,inf
1340,36,inf,0.0105095288413,0.764471397811,inf,inf,inf
1341,36,inf,inf,0.830025393686,inf,inf,inf
1342,36,inf,0.0126180063979,0.728353845391,inf,inf,inf
1343,36,inf,inf,0.784172813673,inf,inf,inf
1344,36,inf,inf,0.823484962304,inf,inf,inf
1345,36,inf,inf,0.726469911266,inf,inf,inf
1346,36,inf,inf,0.776057622467,inf,inf,inf
1347,36,inf,inf,0.745051576236,inf,inf,inf
1348,36,inf,inf,0.732642514345,inf,inf,inf
1349,36,inf,0.00428897427017,0.752739214702,inf,inf,inf
1350,36,inf,0.00650864481205,0.760188477773,inf,inf,inf
1351,36,inf,0.00847044217144,0.746019525967,inf,inf,inf
1352,36,inf,inf,0.793012401603,inf,inf,inf
1353,36,inf,inf,0.764431501715,inf,inf,inf
1354,36,inf,inf,0.78596007134,inf,inf,inf
1355,36,inf,0.00660343265513,0.660222379083,inf,inf,inf
1356,36,inf,inf,0.819215200853,inf,inf,inf
1357,36,inf,inf,0.821656885596,inf,inf,inf
1358,36,inf,0.00577907122173,0.772255080775,inf,inf,inf
1359,36,inf,0.0190382407259,0.820179722542,inf,inf,inf
1360,36,inf,0.00691898001537,0.836109877924,inf,inf,inf
1361,36,inf,inf,0.737524192758,inf,inf,inf
1362,36,inf,0.00866896057722,0.752972800584,inf,inf,inf
1363,36,inf,inf,0.814304972523,inf,inf,inf
1364,36,inf,0.00824565606991,0.686371212776,inf,inf,inf
1365,36,inf,inf,0.754140713876,inf,inf,inf
1366,36,inf,0.00963570566366,0.757420458127,inf,inf,inf
1367,36,inf,0.00867340125467,0.767985793459,inf,inf,inf
1368,36,inf,0.00514019704656,0.763086380482,inf,inf,inf
1369,36,inf,inf,0.733092531908,inf,inf,inf
1370,36,inf,0.00950578136795,0.702198002766,inf,inf,inf
1371,36,inf,inf,0.708219880083,inf,inf,inf
1372,36,inf,inf,0.772833361605,inf,inf,inf
1373,36,inf,inf,0.746825661776,inf,inf,inf
1374,36,inf,inf,0.773927155063,inf,inf,inf
1375,36,inf,inf,0.765861103316,inf,inf,inf
1376,36,inf,0.0113076322805,0.706164693353,inf,inf,inf
1377,36,inf,inf,0.697177807134,inf,inf,inf
1378,36,inf,inf,0.814563948358,inf,inf,inf
1379,36,inf,inf,0.726586714447,inf,inf,inf
1380,36,inf,0.010791506619,0.757167389543,inf,inf,inf
1381,36,inf,0.00954881873765,0.787151963092,inf,inf,inf
1382,36,inf,inf,0.744448666052,inf,inf,inf
1383,36,inf,inf,0.757568281585,inf,inf,inf
1384,36,inf,inf,0.801023804563,inf,inf,inf
1385,36,inf,0.00765225327444,0.716524495058,inf,inf,inf
1386,36,inf,inf,0.765048768713,inf,inf,inf
1387,36,inf,inf,0.774137161329,inf,inf,inf
1388,36,inf,inf,0.730515730168,inf,inf,inf
1389,36,inf,inf,0.807588583277,inf,inf,inf
1390,36,inf,0.00958864854747,0.81963458315,inf,inf,inf
1391,36,inf,inf,0.83412705887,inf,inf,inf
1392,36,inf,inf,0.780390449582,inf,inf,inf
1393,36,inf,inf,0.773805492243,inf,inf,inf
1394,36,inf,0.018707362898,0.73826099011,inf,inf,inf
1395,36,inf,0.007623951671,0.719812179733,inf,inf,inf
1396,36,inf,inf,0.795298512675,inf,inf,inf
1397,36,inf,inf,0.777444281372,inf,inf,inf
1398,36,inf,inf,0.772064163607,inf,inf,inf
1399,36,inf,inf,0.711895558677,inf,inf,inf
1400,38,inf,0.0136623353164,0.681155602662,inf,inf,inf
1401,38,inf,0.00986088270872,0.724138902459,inf,inf,inf
1402,38,inf,0.00742991114238,0.840548898104,inf,inf,inf
1403,38,inf,inf,0.793599917873,inf,inf,inf
1404,38,inf,0.0140310644393,0.669948994122,inf,inf,inf
1405,38,inf,inf,0.788776181707,inf,inf,inf
1406,38,inf,0.0161983863419,0.756642470611,inf,inf,inf
1407,38,inf,0.00641279601405,0.728147284529,inf,inf,inf
1408,38,inf,inf,0.698004300212,inf,inf,inf
1409,38,inf,inf,0.732138121091,inf,inf,inf
1410,38,inf,0.0125339497454,0.791194752282,inf,inf,inf
1411,38,inf,inf,0.72526889208,inf,inf,inf
1412,38,inf,inf,0.762984388566,inf,inf,inf
1413,38,inf,inf,0.812424980114,inf,inf,inf
1414,38,inf,0.0130836063643,0.731196010641,inf,inf,inf
1415,38,inf,inf,0.762728749263,inf,inf,inf
1416,38,inf,inf,0.737749770749,inf,inf,inf
1417,38,inf,0.00813601593796,0.80365343579,inf,inf,inf
1418,38,inf,inf,0.75636110599,inf,inf,inf
1419,38,inf,inf,0.767657097622,inf,inf,inf
1420,38,inf,inf,0.779930167858,inf,inf,inf
1421,38,inf,inf,0.787504713974,inf,inf,inf
1422,38,inf,inf,0.737214277875,inf,inf,inf
1423,38,inf,0.0153656156788,0.710207120655,inf,inf,inf
1424,38,inf,inf,0.754153694596,inf,inf,inf
1425,38,inf,inf,0.78758573908,inf,inf,inf
1426,38,inf,0.012516377169,0.770753373565,inf,inf,inf
1427,38,inf,inf,0.818064482604,inf,inf,inf
1428,38,inf,0.00566075803467,0.736190742683,inf,inf,inf
1429,38,inf,inf,0.798339981353,inf,inf,inf
1430,38,inf,0.0111947735434,0.747786432517,inf,inf,inf
1431,38,inf,inf,0.769494170831,inf,inf,inf
1432,38,inf,0.0138949851156,0.763511636137,inf,inf,inf
1433,38,inf,0.00480378599647,0.838367620103,inf,inf,inf
1434,38,inf,0.00855207069215,0.814339887949,inf,inf,inf
1435,38,inf,inf,0.792890614113,inf,inf,inf
1436,38,inf,inf,0.711241351596,inf,inf,inf
1437,38,inf,inf,0.773007919051,inf,inf,inf
1438,38,inf,inf,0.711037275515,inf,inf,inf
1439,38,inf,inf,0.658062786839,inf,inf,inf
1440,38,inf,inf,0.785998857072,inf,inf,inf
1441,38,inf,0.00606524354708,0.670613395491,inf,inf,inf
1442,38,inf,inf,0.663689256082,inf,inf,inf
1443,38,inf,0.0155701555487,0.723781347058,inf,inf,inf
1444,38,inf,inf,0.751253729499,inf,inf,inf
1445,38,inf,0.0069361311257,0.768092743687,inf,inf,inf
1446,38,inf,inf,0.776219643203,inf,inf,inf
1447,38,inf,0.00865311613474,0.73289015504,inf,inf,inf
1448,38,inf,0.0106109679704,0.783186482431,inf,inf,inf
1449,38,inf,0.00772422714013,0.800943360141,inf,inf,inf
1450,38,inf,inf,0.749285823751,inf,inf,inf
1451,38,inf,inf,0.830157745981,inf,inf,inf
1452,38,inf,inf,0.723167334275,inf,inf,inf
1453,38,inf,0.0155278938209,0.770264008998,inf,inf,inf
1454,38,inf,0.0109132483102,0.792897501614,inf,inf,inf
1455,38,inf,inf,0.721492645865,inf,inf,inf
1456,38,inf,0.00977628081232,0.752077723355,inf,inf,inf
1457,38,inf,0.0124292565985,0.755485761159,inf,inf,inf
1458,38,inf,0.0126514401729,0.740511553987,inf,inf,inf
1459,38,inf,0.0155203052674,0.730228281086,inf,inf,inf
1460,38,inf,0.017021596623,0.753118133748,inf,inf,inf
1461,38,inf,inf,0.768570957143,inf,inf,inf
1462,38,inf,0.00925588414867,0.73529800117,inf,inf,inf
1463,38,inf,inf,0.790438046341,inf,inf,inf
1464,38,inf,0.0089378626003,0.75499255306,inf,inf,inf
1465,38,inf,inf,0.700013283252,inf,inf,inf
1466,38,inf,inf,0.76924453048,inf,inf,inf
1467,38,inf,inf,0.805382600456,inf,inf,inf
1468,38,inf,inf,0.764361517943,inf,inf,inf
1469,38,inf,0.00831489628512,0.796483059574,inf,inf,inf
1470,38,inf,0.00615028059468,0.840650947703,inf,inf,inf
1471,38,inf,0.0167148393202,0.83049108305,inf,inf,inf
1472,38,inf,0.0153719127242,0.72206645163,inf,inf,inf
1473,38,inf,0.00825717593573,0.81155583324,inf,inf,inf
1474,38,inf,inf,0.754750940404,inf,inf,inf
1475,38,inf,inf,0.808400180245,inf,inf,inf
1476,38,inf,inf,0.739688534572,inf,inf,inf
1477,38,inf,inf,0.781438640565,inf,inf,inf
1478,38,inf,0.0133798603598,0.80347081652,inf,inf,inf
1479,38,inf,inf,0.689751866163,inf,inf,inf
1480,38,inf,0.00948836597535,0.783593716725,inf,inf,inf
1481,38,inf,0.00739218290789,0.698869346605,inf,inf,inf
1482,38,inf,0.0167318709243,0.776382088164,inf,inf,inf
1483,38,inf,0.0111166801075,0.763038852569,inf,inf,inf
1484,38,inf,0.010195582446,0.754522208711,inf,inf,inf
1485,38,inf,inf,0.747338714486,inf,inf,inf
1486,38,inf,0.00879273223524,0.749253827967,inf,inf,inf
1487,38,inf,inf,0.744630879589,inf,inf,inf
1488,38,inf,inf,0.78226933811,inf,inf,inf
1489,38,inf,inf,0.750782689317,inf,inf,inf
1490,38,inf,inf,0.757897146021,inf,inf,inf
1491,38,inf,0.0099437200804,0.789220017399,inf,inf,inf
1492,38,inf,0.013681022357,0.76665939823,inf,inf,inf
1493,38,inf,0.0141470424811,0.746769149401,inf,inf,inf
1494,38,inf,inf,0.778633042296,inf,inf,inf
1495,38,inf,0.0166060680382,0.741724441236,inf,inf,inf
1496,38,inf,inf,0.74827307265,inf,inf,inf
1497,38,inf,0.0158133375013,0.813292485085,inf,inf,inf
1498,38,inf,0.00858731600119,0.808581593677,inf,inf,inf
1499,38,inf,inf,0.795704870054,inf,inf,inf
1500,40,inf,inf,0.508910377163,inf,inf,inf
1501,40,inf,0.0111457248363,0.517588857813,inf,inf,inf
1502,40,inf,0.0123953309999,0.509091736054,inf,inf,inf
1503,40,inf,inf,0.519641368596,inf,inf,inf
1504,40,inf,inf,0.455710695289,inf,inf,inf
1505,40,inf,inf,0.553948867109,inf,inf,inf
1506,40,inf,inf,0.501887513656,inf,inf,inf
1507,40,inf,0.0145911313327,0.556400300885,inf,inf,inf
1508,40,inf,0.0072526470955,0.542680378422,inf,inf,inf
